6427001,6427002,6427004,6427005,6427006,6427007,6427008,6427010,6427011,6427012,6427013,6427014,6427015,6427016,6427017,6427018,6427019,6427022,6427023,6427024,6427025,6427026,6427027,6427028,6427029,6427030,6427031,6427032,6427033,6427034,6427035,6427036,6427037,6427038,6427039,6427040,6427041,6427042,6427043,6429001,6429002,6429003,6430001,6430002,6430003,6430004,6430006,6430007,6430008,6430009,6486001,6486002,6486003,6486004,6486005,6486006,6486007,6486008,6486009,6486010,6486011,6486012,6486013,6486014,6486015,6486017,6486018,6486019,6486020,6486021,6486022,6486023,6486024,6486025,6486026,6486027,6486028,6486029,6486030,6486031,6486032,6486033,6486034,6486035,6486036,6486037,6486038,6486039,6486040,6486041,6486042,6506001,6506002,6506003,6506004,6506005,6506006,6506007,6506008,6506009,6506010,6546001,6546002,6546003,6546004,6546005,6546006,6546007,6546008,6546009,6546010,6546011,6546012,6546013,6566001,6566002,6566003,6566004,6566005,6566006,6566007,6566008,6566009,6567001,6567002,6567003,6567004,6606001,6606002,6606003,6606004,6606005,6606006,6606007,6606008,6606010,6606011,6607001,6607002,6607003,6607004,6607005,6607006,6607007,6607008,6607009,6607010,6607011,6608001,6608002,6608003,6608004,6608005,6608006,6626001,6626002,6626003,6626004,6626005,6626006,6626007,65670031,65670032
21.0372,154.349,16.0661,233.81099999999998,14.4559,188.422,22.9485,273.467,6.04442,12.7539,12.2603,18.3638,45.1914,6.02379,33.2911,24.5784,5.33824,3.13428,5.72087,20.5416,143.421,12.7559,64.8985,9.15333,193.357,127.206,21.8448,348.48400000000004,12.2827,130.578,27.491,9.12998,19.1196,120.726,26.9163,23.0082,2.4635700000000003,17.0369,14.5798,39.8525,31.3308,6.80837,14.1808,8.594510000000001,12.5234,91.5377,25.3013,93.9194,297.856,11.0548,13.042,0.758534,19.5996,14.6915,6.213480000000001,8.64892,28.2894,29.9438,9.25453,13.2092,9.381310000000001,23.4453,114.881,12.219000000000001,106.34899999999999,192.40200000000002,21.2269,18.891,16.4117,110.18700000000001,13.095999999999998,9.82305,1.4694,26.3716,10.2527,8.44942,140.626,12.9371,10.0481,22.53,10.4823,10.5739,16.4306,17.8382,35.8624,18.166,8.84993,17.3543,10.2128,8.071810000000001,225.581,25.8582,29.8581,21.3452,18.4659,0.8827440000000001,18.545,7.00258,14.6272,48.3999,14.0308,2.11156,29.4989,38.9712,2.58149,32.9782,20.5269,4.46988,82.0952,5.09641,112.255,29.6159,36.6468,16.1375,20.7849,28.6683,4.89731,28.4586,17.6503,82.1662,21.5233,22.2919,-1.12865,203.345,5.21075,7.01307,8.53303,138.871,-19.8622,10.9381,20.0589,13.8066,34.6882,5.25115,34.8717,20.7493,5.4685,3.40622,12.1769,2.1830700000000003,9.40138,19.7022,26.3605,16.3056,-1.6144100000000001,63.328,14.0905,9.79447,5.092630000000001,4.8392800000000005,15.3897,5.802169999999999,13.5434,10.8575,31.0248,125.881,-1.51252,8.55424,27.5538,71.835,31.965,1.1491,6.65786
24.1342,-5.7625,18.5126,127.3,16.7093,153.667,24.2131,206.579,7.68532,14.8939,18.7657,3.8504,35.1367,9.81935,36.3196,30.3701,8.076889999999999,5.0901,8.05396,21.8683,80.4595,9.140080000000001,40.0447,17.0465,252.987,67.8845,25.1681,302.895,14.7151,76.4714,33.0848,18.9546,22.2674,61.1056,21.7771,15.1526,11.4924,20.4448,18.3585,-8.26197,16.7225,10.56,10.4554,12.8602,14.7923,76.5449,27.8538,46.2902,245.84599999999998,11.7512,15.4048,2.85587,22.7682,17.7853,8.12544,11.4908,18.6697,35.3254,11.5949,13.683,-31.0369,16.2567,59.2849,14.767000000000001,77.9864,33.1666,24.3659,19.8108,20.9104,63.0284,15.8737,15.2123,1.5784200000000002,27.4204,30.9388,11.6721,97.7629,8.67717,12.1595,8.21781,13.8377,17.0046,20.2087,13.3129,19.0959,22.1455,11.8987,21.6771,14.0864,11.3063,104.685,38.2429,64.5216,25.1722,22.0838,3.02521,20.1859,7.537610000000001,17.8699,37.3988,18.2237,7.48141,35.2229,28.9708,2.8319,41.5143,26.1894,12.9124,61.0957,7.44758,-195.148,31.7599,41.0391,18.7193,32.4764,39.1221,15.7077,46.167,21.9891,1.9215400000000002,33.3005,26.9305,3.7775199999999995,12.8902,8.153210000000001,7.10146,12.5879,-179.53400000000002,-77.317,16.9385,26.4801,17.7692,39.3351,10.5061,45.0365,12.8955,22.1433,10.0503,14.7882,-0.57029,10.0736,25.8313,31.5093,7.71025,10.0072,63.3684,14.6128,12.2601,7.43938,7.74322,17.8407,7.52168,16.0487,12.8478,16.6047,101.92299999999999,18.2948,10.4407,19.5841,43.9155,35.3333,0.7264,6.27195
18.625999999999998,92.3133,14.7178,132.02100000000002,13.1279,173.243,30.3888,170.421,5.23951,11.6654,20.2804,15.288,21.3396,10.3505,42.9552,44.9063,8.439210000000001,1.7771599999999999,3.84378,26.1758,63.2032,11.432,64.9617,18.6236,170.412,49.6292,32.5831,287.943,10.5895,57.5317,45.5234,21.2896,28.7388,46.2693,12.389000000000001,20.3728,13.3748,13.4861,25.648000000000003,-59.163000000000004,32.7547,17.8875,12.7313,13.6442,18.2085,94.6138,34.3346,31.5355,241.24,16.6425,11.5609,-0.970556,17.1551,12.1608,5.101369999999999,17.1233,24.8849,49.8075,7.40552,18.4449,103.977,20.5687,44.3246,9.86711,97.4792,121.95100000000001,24.9447,24.1046,29.9188,122.863,10.6729,16.0686,3.14562,31.8544,40.4132,17.7683,135.90200000000002,11.3111,8.58261,15.5167,20.8461,18.0633,27.0043,16.182000000000002,39.6728,14.4868,5.6641699999999995,22.5393,23.8681,18.0432,137.17700000000002,44.7596,66.6708,17.2399,15.155999999999999,3.25901,24.9923,11.2914,18.3222,45.88,27.0192,8.42774,48.748999999999995,16.4892,5.44791,48.2854,38.9662,15.2383,83.208,3.10535,65.1643,38.7023,48.0392,14.3812,36.3768,42.0319,18.3076,51.3226,28.6943,-88.8946,37.2651,36.0491,4.42357,112.22,14.4874,8.57208,21.2407,71.2754,128.69799999999998,18.1327,28.4667,18.5497,46.8314,11.603,48.4635,17.825,99.9531,11.2116,10.0049,1.33485,14.7797,13.0876,43.0047,7.49945,13.0788,63.8091,18.0997,18.2067,3.0470599999999997,1.7725099999999998,13.6047,4.8813,11.5757,9.63621,31.7158,119.07700000000001,97.3601,7.47174,24.6503,69.4865,42.1771,0.982139,4.44455
21.9193,105.012,16.8863,-39.5809,15.2726,-73.9578,42.8427,-8.31042,6.759510000000001,13.5439,26.1304,-6.84687,13.171,13.5319,59.347,29.4805,11.437999999999999,3.98981,6.649310000000001,35.505,50.0183,11.717,-10.7806,23.7344,181.74599999999998,36.8134,50.1232,-26.916999999999998,13.1424,45.4601,33.7885,26.4928,44.9508,33.6907,5.7727699999999995,21.4675,18.9343,18.01,21.8997,114.20299999999999,1.2344,14.2894,13.0349,17.5331,17.255,48.4218,50.7177,20.7539,-58.9413,28.1964,13.8748,1.7265599999999999,20.48,15.5852,7.002160000000001,14.8998,26.525,34.0195,10.1716,27.5312,38.8245,21.5939,32.3347,13.2244,4.82715,-4.3317,28.6441,31.1992,23.2974,-194.456,14.0312,20.4939,5.8388,39.3369,46.8426,15.0308,-132.482,11.6893,10.907,-1.3219299999999998,17.3797,23.0951,23.3448,16.5965,-4.83395,19.0964,9.87031,26.6027,18.1075,14.9924,4.53235,73.6624,125.545,22.3115,19.3845,5.6759699999999995,34.199,18.8021,21.5108,29.2991,21.0331,12.1537,33.2616,7.755439999999999,10.8129,73.7593,26.6047,19.9852,15.9166,6.05885,81.8636,55.8508,65.5942,16.9914,42.894,48.016000000000005,24.1226,88.1241,47.0078,196.53400000000002,43.5612,29.1067,8.10736,-26.7713,12.0863,10.8478,15.8238,134.159,14.5987,22.1628,33.6031,22.5423,67.1368,15.8188,55.1352,18.98,-209.252,15.8143,13.1015,1.53011,25.7338,20.8653,32.446999999999996,-0.43968599999999997,18.895,60.0473,24.3628,34.5553,6.07955,5.90016,16.2644,6.54703,14.4469,11.6674,2.38522,38.0793,-210.699,9.337019999999999,25.8222,-17.547,57.9313,1.00758,3.0061400000000003
22.5518,107.786,17.2205,55.2119,15.5659,76.7848,35.036,72.0019,6.92307,13.7964,36.4842,-30.81,16.0698,20.2639,44.6471,19.6993,16.7211,4.24359,7.01925,28.4613,66.1091,14.4058,-81.4229,35.7968,252.39700000000002,52.5195,34.2562,82.6222,13.5077,60.221000000000004,24.3432,40.2536,30.0047,48.9823,6.63287,25.5794,32.5658,18.9191,15.8817,25.4409,-32.1219,8.32743,15.8479,24.616999999999997,14.2036,-1.74263,37.1453,33.773,79.4219,22.9017,14.2039,2.05105,21.1414,16.2319,7.22282,10.6659,31.1808,24.8951,10.5387,23.8764,91.059,25.898000000000003,46.9151,13.7016,-92.5716,120.38799999999999,34.3451,26.6405,15.8351,65.3007,14.5675,29.7205,5.18682,34.235,70.6801,10.0981,66.6396,14.7461,11.1916,-19.6297,12.0511,33.9696,17.4104,19.7213,-49.141999999999996,20.2758,10.5975,33.6777,11.3848,9.941939999999999,121.384,36.5305,45.2025,23.4911,20.3426,10.0768,26.5931,15.2257,27.4815,12.042,14.0255,20.6278,23.9469,10.1207,9.0917,43.5525,17.0609,30.9755,-52.5401,6.44878,18.1349,43.1407,47.5236,17.3974,57.8633,62.1738,39.4797,39.34,28.3302,65.0999,58.4117,21.4412,16.9548,107.307,7.655639999999999,10.3892,9.05023,62.8075,92.5436,31.1766,42.3143,29.2075,46.8157,23.9064,68.4912,23.3284,60.1955,26.4926,13.5635,3.61016,20.7071,23.8523,23.7498,-10.024,34.7163,60.4454,21.2145,21.1262,6.47837,6.57003,16.6438,6.72841,14.8596,11.9088,-29.0176,-58.1635,59.3401,9.55176,30.1515,-97.0506,42.9891,1.43129,2.81907
26.2003,134.488,20.1634,88.0683,18.3118,120.141,24.3641,113.915,8.947339999999999,16.3938,29.0124,48.8874,7.18238,16.895,32.7557,13.985999999999999,14.4618,6.66172,9.86592,21.193,28.7848,18.9954,174.74,26.8793,334.48900000000003,18.5201,21.1104,158.287,16.4682,28.6465,18.8691,28.3554,18.4876,14.632,0.27924,33.5428,22.0595,22.8181,11.6569,90.3625,81.7446,4.0757900000000005,20.4051,20.2844,11.9016,163.357,25.2547,6.47297,157.0,14.4012,17.0781,4.61916,24.8564,19.8796,9.58122,7.32522,39.8564,19.329,13.3953,16.2311,26.0961,32.7208,15.3413,16.7616,221.58599999999998,172.93099999999998,31.3762,19.8964,11.1331,109.22200000000001,17.893,24.3476,3.1589,27.2063,40.7895,6.45866,96.3609,19.8099,13.7906,38.0361,8.04712,27.3057,13.3959,25.1113,108.889,24.6623,14.1494,29.1795,6.25517,6.05826,255.03599999999997,24.8991,35.6701,27.7291,24.451999999999998,8.56046,18.7321,9.24235,24.6491,68.0274,9.35449,15.0974,18.795,1.46635,5.3377300000000005,31.3223,11.5541,20.5715,180.972,9.307889999999999,91.8046,30.1746,35.4079,20.5164,42.3827,48.9343,26.1666,28.881999999999998,16.4539,144.469,42.8191,16.7295,12.6879,199.75400000000002,4.01748,8.5188,4.37098,118.845,2.19095,24.6209,34.5229,25.1706,33.3339,18.1773,55.2033,30.8326,48.443999999999996,19.4734,16.7166,7.57987,12.6238,29.1925,18.552,5.00726,19.9814,60.6486,15.8206,9.96378,9.32554,9.96325,19.6263,8.85445,17.9011,14.3622,77.1976,226.516,40.2355,11.8792,37.8174,192.354,31.1563,2.04968,1.33169
31.9532,113.35,24.5013,46.3041,22.6294,123.25399999999999,17.8271,59.5327,12.239,20.3018,19.4124,15.6178,-2.91351,11.8658,25.7353,19.2061,10.0001,11.1,15.1552,16.445999999999998,-5.76304,17.2298,32.0022,17.8276,307.56,-12.8888,13.7023,134.866,21.3731,-1.27398,22.9385,18.9499,11.6432,-15.0803,-7.06608,27.8462,12.0315,29.9763,12.5401,11.4458,27.19,4.86562,18.6109,14.0948,11.833,79.7313,17.9613,-16.8986,148.422,8.1974,21.641,9.78969,30.6269,25.8028,13.524000000000001,7.628589999999999,32.539,24.5879,18.6256,10.9337,93.0747,28.0478,-11.899000000000001,22.778000000000002,83.65299999999999,143.85399999999998,25.7995,15.7541,13.2879,41.1073,23.8358,16.9353,1.46344,22.9563,29.6536,6.97112,82.7159,17.5874,18.3927,17.2842,8.792760000000001,18.6233,14.3338,22.6301,24.1021,31.6498,21.0911,22.7468,7.69406,6.62748,270.348,16.2548,18.6606,35.317,31.1576,5.13994,14.107999999999999,4.90889,19.7563,45.4482,11.1693,8.8245,24.0937,-7.197939999999999,2.19801,23.180999999999997,15.8378,12.5846,57.4663,14.8077,82.55,22.2347,28.6041,25.478,31.4329,38.5535,15.5557,18.3096,9.396180000000001,41.8973,32.2413,19.0511,6.57666,163.93200000000002,4.31797,7.02636,5.89642,131.638,94.4778,17.797,26.3774,18.9374,25.5667,11.3062,44.2161,25.3664,-6.16259,11.443,22.3529,6.33378,6.69635,38.5969,22.1877,1.31356,9.46979,60.6937,12.0639,2.67959,14.9403,16.8737,24.6821,12.4007,23.2482,18.5136,27.7398,109.749,-10.7286,15.7638,32.1891,35.1682,24.5398,1.9474799999999999,-0.897669
28.7426,21.8885,22.7439,-5.30088,20.9506,161.988,20.1333,4.83319,11.2657,18.9104,13.9031,52.9181,22.1834,8.02668,30.6111,9.346110000000001,6.7358,9.47715,12.8285,18.7,120.236,13.3503,121.854,11.9089,230.19799999999998,102.065,19.0303,169.34099999999998,19.232,105.90700000000001,14.9274,12.7784,16.6076,98.0831,7.25968,21.1434,5.577459999999999,25.2003,8.36705,92.6772,74.1264,0.7069989999999999,14.5535,10.032,9.5335,137.775,22.3132,71.8228,186.113,9.221960000000001,19.7614,7.70787,27.351,22.4447,12.1719,4.44433,25.0092,14.742,16.33,11.4696,83.2713,21.3467,91.9118,19.8067,161.485,134.605,22.1803,17.2027,7.919339999999999,104.051,20.7112,11.8849,1.3830200000000001,24.6411,22.1898,3.45371,124.93700000000001,13.068,16.6044,48.5935,4.91783,12.8705,10.2848,17.9392,86.5421,26.5062,16.9013,18.6724,2.5990599999999997,2.9071,192.90400000000002,26.7254,37.3969,29.6659,26.6274,2.42403,16.7709,5.65209,16.1898,73.3188,6.14457,4.32226,13.8269,15.3967,2.29268,32.2309,7.50703,7.680439999999999,135.91899999999998,12.339,-11.1669,26.1471,34.6768,23.2188,25.4235,32.4591,8.80232,30.9807,15.529000000000002,144.14600000000002,26.3507,13.4992,1.76242,135.734,0.865836,6.886489999999999,1.06913,-7.56145,94.6584,13.1568,21.9844,14.9855,32.2221,6.94793,38.4734,18.4519,77.863,5.9327,19.5887,3.4818,7.6708300000000005,28.6671,14.9384,14.1522,2.81583,61.1885,12.7945,6.8349,12.4065,12.8771,22.4289,11.2947,20.7628,17.025,72.1804,178.452,74.9154,14.4493,25.2629,130.562,29.6568,1.43992,1.22294
23.1939,58.5652,18.5386,-60.9674,17.0254,131.606,13.0724,-53.7236,8.53717,15.2795,16.4333,7.83628,15.2748,8.75647,20.8793,0.74954,7.119210000000001,6.0286,8.57138,13.2846,50.9363,10.4505,20.6977,14.6634,35.4675,39.8211,8.38839,183.688,14.8731,49.6372,7.5213399999999995,16.5807,6.8638699999999995,33.8479,3.84608,16.8659,8.859589999999999,18.9659,3.83089,84.4876,16.1249,-3.8459,11.6137,11.3001,6.494219999999999,68.165,13.1191,23.0536,191.138,3.26775,15.6006,3.9309300000000005,21.7054,16.8551,8.875869999999999,0.896748,20.6338,6.45221,12.0671,6.30409,72.2548,17.3596,33.6115,15.0743,55.1301,81.1776,22.9412,12.6507,2.5988900000000004,115.081,15.5833,13.3255,-0.280466,19.84,31.0564,-0.464895,95.5845,9.8651,12.8477,13.9335,0.8717959999999999,14.7357,5.81963,14.6036,11.8619,19.6584,11.2118,20.0611,-2.17017,-1.0610700000000002,189.535,4.71767,-8.82258,22.8833,20.2107,2.53677,10.8879,1.44405,16.777,40.5185,1.19763,5.88126,4.95844,7.93982,-0.700638,14.719000000000001,-0.116007,11.2448,44.4954,8.02634,53.5703,16.915,23.0935,18.6165,30.7689,36.9575,13.0708,2.91418,3.96567,179.365,31.7028,7.98958,2.62983,84.6368,-2.9007,5.3702,-3.7371199999999996,87.7992,76.8875,15.1757,24.8879,16.195999999999998,19.579,8.79497,43.2356,14.305,65.90100000000001,7.94043,14.7874,1.07787,1.9811,20.2718,8.291,4.989269999999999,7.599419999999999,60.8364,9.0725,-2.02857,8.09459,7.43422,18.0057,8.39092,16.1912,13.5573,17.115,83.6217,60.0568,11.2071,21.0766,20.3182,19.6193,1.023,0.969933
